timestamp, stateUp, stateLow, lowmovtype, velUL, velUR, velKL, velKR, velHL, velHR,accUL, accUR, accKL, accKR, accHL, accHR,jerUL, jerUR, jerKL, jerKR, jerHL, jerHR,weiUL, weiUR, weiKL, weiKR, weiHL, weiHR,CI,
2023-03-12 10:21:56.092165,1,1,,5,10,0,3,9,10,32.8884,52.2196,103.743,14.5222,51.0978,105.4749,141.0055,212.7203,249.3058,182.6965,431.0194,237.2108,25,100,0,9,81,100,0.99
2023-03-12 10:21:56.136835,0,1,,9,8,0,0,4,16,28.7399,43.8462,3.6602,17.737,31.5025,162.3522,68.2178,125.3711,95.04,51.8156,113.932,130.6322,81,64,0,0,16,256,0.99
2023-03-12 10:21:56.169909,1,1,,10,3,1,8,8,12,42.275,38.747,9.9096,53.1058,75.8204,28.4888,105.2726,97.273,142.4402,99.0522,101.8843,131.6209,100,9,1,64,64,144,0.99
2023-03-12 10:21:56.216782,0,1,,3,4,0,5,4,23,59.0634,33.0402,10.139,87.4307,72.1154,213.2217,116.1227,106.1078,16.8743,155.5944,154.2181,561.3523,9,16,0,25,16,529,0.99
2023-03-12 10:21:56.248706,0,0,,4,3,0,1,4,7,10.8819,29.9538,4.8809,25.8314,49.1205,97.5588,56.1887,74.3869,15.8321,42.2523,46.4108,181.4296,16,9,0,1,16,49,0.99
2023-03-12 10:21:56.280626,0,1,,5,3,2,14,3,14,8.4166,10.1171,15.5616,78.1029,44.2132,60.686,85.2135,55.6839,20.1186,16.0904,41.9645,269.3435,25,9,4,196,9,196,0.99
2023-03-12 10:21:56.326874,0,0,,2,1,1,2,5,7,30.2294,10.3166,12.5566,88.1516,46.5361,132.6966,47.9662,57.064,13.8695,95.7732,17.2251,86.9484,4,1,1,4,25,49,0.99
2023-03-12 10:21:56.372800,0,0,,3,0,2,4,5,7,14.5651,12.9188,13.6805,11.5383,39.3272,35.8068,9.3457,27.6471,19.6168,118.4168,30.4621,109.8035,9,0,4,16,25,49,0.99
2023-03-12 10:21:56.420664,0,0,,5,1,1,1,7,1,13.7029,8.3749,2.4626,18.3814,17.5063,43.1471,55.9262,24.1885,15.8698,137.2939,84.3421,242.3396,25,1,1,1,49,1,0.99
2023-03-12 10:21:56.451590,0,1,,8,9,0,2,2,11,39.5304,51.0916,12.2662,8.3139,49.7241,62.5732,45.5105,60.3765,35.8646,13.3244,114.1558,86.5668,64,81,0,4,4,121,0.99
