timestamp, velUL, velUR, velKL, velKR, velHL, velHR,accUL, accUR, accKL, accKR, accHL, accHR,jerUL, jerUR, jerKL, jerKR, jerHL, jerHR,weiUL, weiUR, weiKL, weiKR, weiHL, weiHR,CI,
2023-03-09 13:01:45.528565,6,13,2,3,5,10,27.6742,48.4686,21.4184,8.4706,46.9267,35.2252,122.0791,113.9604,49.6032,29.3254,51.4055,112.4105,36,169,4,9,25,100,1.06
2023-03-09 13:01:45.603767,9,30,0,3,2,2,57.2056,105.6299,10.2845,16.9578,24.0811,70.3882,109.1377,194.2703,43.8629,50.8168,51.731,121.1651,81,900,0,9,4,4,1.06
2023-03-09 13:01:45.699995,7,22,6,4,7,1,50.8564,54.0019,31.2815,9.2954,29.7124,7.6865,96.2307,140.4568,76.3231,24.1184,100.886,44.2359,49,484,36,16,49,1,1.06
2023-03-09 13:01:45.785967,5,16,3,2,3,1,11.5748,48.9939,16.1303,11.8594,25.6605,4.8038,97.6666,228.6159,23.2307,40.672,46.4448,109.4834,25,256,9,4,9,1,1.06
2023-03-09 13:01:45.881332,0,11,1,2,2,1,32.7236,73.2991,17.6154,5.491,34.4096,10.212,107.7364,74.3252,73.0238,19.9646,96.0072,26.5427,0,121,1,4,4,1,1.06
2023-03-09 13:01:45.945661,6,11,1,3,0,1,37.2558,6.5339,11.0398,5.2907,18.2719,9.6455,60.5779,75.933,38.4996,23.9989,65.8758,15.5649,36,121,1,9,0,1,1.06
2023-03-09 13:01:46.005963,55,10,5,3,10,6,327.9777,45.4855,19.4594,18.1953,58.0467,32.4657,449.9515,67.0821,55.4313,19.0716,138.6345,49.8344,3025,100,25,9,100,36,1.06
2023-03-09 13:01:46.070857,20,8,6,1,8,2,215.8496,41.1261,7.1541,16.352,16.0284,24.3657,339.2848,69.0933,11.769,26.9111,49.7854,50.7828,400,64,36,1,64,4,1.06
2023-03-09 13:01:46.129141,17,20,1,0,2,0,222.0396,90.9259,45.5974,3.0409,50.6923,16.712,824.1039,204.2653,97.5336,30.1425,162.8614,73.7455,289,400,1,0,4,0,1.06
2023-03-09 13:01:46.184530,8,22,1,1,6,4,69.2094,116.7174,4.4748,8.1223,31.1079,21.8237,419.658,230.7309,4.7097,28.5279,26.6621,14.9602,64,484,1,1,36,16,1.05
2023-03-09 13:01:46.240026,5,17,3,0,4,1,23.7351,43.2975,12.8079,4.1539,28.1309,17.5771,367.9113,136.6112,71.5283,4.7779,118.0481,51.2613,25,289,9,0,16,1,1.05
2023-03-09 13:01:46.297487,16,12,2,0,5,1,111.6168,68.2066,2.2733,3.5807,4.1868,8.5688,87.3659,269.7637,7.0406,16.4333,44.206,43.3284,256,144,4,0,25,1,1.05
