timestamp, velUL, velUR, velKL, velKR, velHL, velHR,accUL, accUR, accKL, accKR, accHL, accHR,jerUL, jerUR, jerKL, jerKR, jerHL, jerHR,weiUL, weiUR, weiKL, weiKR, weiHL, weiHR,CI,
2023-03-09 15:09:25.207475,36,36,11,5,12,8,160.7114,260.7522,63.13,19.0958,57.0247,31.7896,256.3612,380.1965,76.9152,56.3968,76.1105,59.9975,1296,1296,121,25,144,64,0.92
2023-03-09 15:09:25.270478,7,26,6,3,9,6,213.1779,171.9439,28.8422,14.252,38.8676,31.6983,398.3003,437.6934,56.4572,33.2098,118.3001,70.2321,49,676,36,9,81,36,0.92
2023-03-09 15:09:25.332484,24,5,2,5,3,2,171.1144,142.3179,36.9628,31.9059,81.6331,29.4168,283.6389,588.967,146.9009,67.502,198.1689,64.6155,576,25,4,25,9,4,0.91
2023-03-09 15:09:25.391489,32,45,2,17,6,21,110.0743,241.6454,21.6847,98.4756,13.8349,128.0949,218.1427,303.5042,22.7034,128.9077,62.0168,158.0814,1024,2025,4,289,36,441,0.92
2023-03-09 15:09:25.446494,33,43,2,14,7,29,133.0608,86.3453,9.6522,33.9176,13.5253,91.2163,324.3093,317.865,62.0853,73.489,114.241,100.9228,1089,1849,4,196,49,841,0.92
2023-03-09 15:09:25.506499,49,32,0,13,3,10,155.0139,131.3806,14.6445,12.3632,62.8938,124.1386,72.3184,546.9492,53.2062,158.7282,114.9051,358.5255,2401,1024,0,169,9,100,0.93
2023-03-09 15:09:25.573503,40,22,3,19,5,3,130.662,66.1747,18.4178,72.3396,22.8161,37.9363,287.8091,173.5891,28.8863,68.966,29.5265,169.2098,1600,484,9,361,25,9,0.94
2023-03-09 15:09:25.630509,25,14,3,2,32,18,118.7249,65.752,17.1537,122.9029,165.587,125.284,369.9839,245.0196,25.0712,175.1438,156.7294,51.8229,625,196,9,4,1024,324,0.94
2023-03-09 15:09:25.702516,25,11,2,3,18,8,26.9098,23.767,15.3559,9.552,83.9684,61.4183,209.834,74.2627,50.4091,111.6102,146.4876,136.1961,625,121,4,9,324,64,0.94
2023-03-09 15:09:25.767519,29,4,2,6,10,9,118.4631,50.6033,16.4385,20.7696,170.3631,39.4459,232.3688,82.0542,46.4308,171.5649,503.7606,229.4782,841,16,4,36,100,81,0.95
2023-03-09 15:09:25.837524,37,5,3,5,5,12,54.9934,52.2739,5.696,20.8228,30.4945,53.9987,75.1495,75.6685,29.6748,38.5249,170.5676,169.924,1369,25,9,25,25,144,0.96
2023-03-09 15:09:25.898530,37,26,2,4,0,12,55.9971,150.9368,3.7583,20.9553,33.0262,23.6827,176.8487,293.7406,27.5991,58.5188,303.6517,87.9358,1369,676,4,16,0,144,0.97
2023-03-09 15:09:25.963536,35,2,11,1,4,3,42.6004,165.1389,56.9673,37.607,34.4091,56.8885,109.4032,272.2325,80.5413,76.8134,81.7418,156.8475,1225,4,121,1,16,9,0.98
2023-03-09 15:09:26.033899,16,16,5,1,1,2,123.8848,84.3342,37.0342,8.6378,24.9731,25.0314,225.9483,274.2118,53.0676,31.782,50.8102,58.969,256,256,25,1,1,4,0.99
2023-03-09 15:09:26.109909,10,24,4,0,1,5,65.234,57.1997,14.2549,6.967,4.0412,20.9441,115.6457,191.9825,105.7187,62.6788,57.5972,86.9607,100,576,16,0,1,25,1.0
2023-03-09 15:09:26.191914,16,7,4,1,0,4,58.6585,119.1787,15.3987,8.8775,3.3091,9.3351,272.4373,300.4612,69.8257,23.642,39.9499,41.6101,256,49,16,1,0,16,1.0
2023-03-09 15:09:26.282924,15,22,3,3,2,3,17.0491,108.3229,18.3607,23.2435,11.46,17.8999,92.39,118.8552,10.7671,41.534,19.5016,53.2149,225,484,9,9,4,9,1.01
2023-03-09 15:09:26.370931,15,11,2,2,0,1,38.2649,110.7799,15.082,17.4269,13.6236,10.0833,131.4947,48.1234,36.3896,32.995,19.2952,10.2351,225,121,4,4,0,1,1.01
2023-03-09 15:09:26.435933,9,20,1,1,0,5,66.389,93.0021,7.4452,15.0269,1.4138,29.805,108.7596,78.6283,36.6869,47.1139,18.5963,56.084,81,400,1,1,0,25,1.02
2023-03-09 15:09:26.513941,13,17,1,1,1,9,44.8658,24.7504,6.0827,4.5373,6.0952,24.845,116.251,129.8001,16.8014,26.5417,27.0285,37.8161,169,289,1,1,1,81,1.02
2023-03-09 15:09:26.586140,14,8,1,1,0,4,28.398,62.5988,5.1838,3.0956,6.7814,31.1993,126.1313,221.67,15.6041,20.6644,8.3867,90.2388,196,64,1,1,0,16,1.03
2023-03-09 15:09:26.638145,6,1,0,0,1,1,46.9873,53.698,6.4024,7.8825,9.1302,19.428,132.8248,67.7735,13.4082,17.8978,19.3749,65.1711,36,1,0,0,1,1,1.03
2023-03-09 15:09:26.701152,2,3,0,1,0,0,33.1095,12.504,2.0132,6.0238,8.8558,4.1823,78.3854,83.9027,10.5826,11.5392,22.5474,42.4465,4,9,0,1,0,0,1.03
2023-03-09 15:09:26.766157,5,1,0,2,0,0,35.9753,26.085,3.4845,2.5338,5.0547,6.4595,93.3842,108.4411,5.5779,12.7751,18.863,23.2929,25,1,0,4,0,0,1.02
2023-03-09 15:09:26.838161,9,6,0,1,0,2,73.2907,40.014,1.1086,12.2984,3.5118,13.1525,64.6493,44.4558,3.8111,24.0581,18.5445,15.5031,81,36,0,1,0,4,1.02
2023-03-09 15:09:26.902167,7,12,0,1,0,0,23.0646,35.9415,0.9843,7.4072,3.5791,9.2288,48.2416,80.0023,5.451,10.6103,11.5769,22.7881,49,144,0,1,0,0,1.01
